record_id,title,language,mobile_category,record_type,citation_url,is_accepted,old_quality_score,new_quality_score,quality_flags,content_length_before,content_length_after,ui_noise_removed,code_before,code_after,quota_before,quota_after,kix_units,has_price,has_code,has_kix_units,has_quota,possible_issue
65689f88045d3012861ea25c99efaf7679bfe3015352511c97cf2660ff28faf5,Control WE Mix,en,control_plans,plan,https://te.eg/en/web/guest/personal/mobile/control-we-mix,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,614,267,True,*100#,*100#,"3,500 MB","3,500 MB",,False,True,False,True,
6323f69a171dec8c93a464b626a0c839457aeab5beaa4612c0716ea25c04118a,"Mobile: 3,500 MB, 1,500 minutes and 250 Group intra minutes",en,control_plans,plan,https://te.eg/en/web/guest/personal/mobile/control-we-mix,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,604,312,True,*100#,*100#,"3,500 MB","3,500 MB",,False,True,False,True,
49142935cf993def6baa38376a9e6d73e32b8331dbe2a150620dce1a926240bd,Mix 355,en,control_plans,plan,https://te.eg/en/web/guest/personal/mobile/control-we-mix,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,653,275,True,*100#,*100#,"6,000 MB","6,000 MB",,True,True,False,True,
aed4e603cc13a874d18a796e34e56a8bad70b902124633907973a50455ec92a7,Control WE Mix,en,control_plans,plan,https://te.eg/en/web/guest/personal/mobile/control-we-mix,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,614,267,True,*100#,*100#,"6,000 MB","6,000 MB",,False,True,False,True,
bad8431861e717228dd26f1f99c928fa383826df4ae28b4dfb13691d45194846,"Mobile: 6,000 MB, 2,000 minutes and 500 Group intra minutes",en,control_plans,plan,https://te.eg/en/web/guest/personal/mobile/control-we-mix,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,604,312,True,*100#,*100#,"6,000 MB","6,000 MB",,False,True,False,True,
f4b4574c6229118448b56e9b833dd9ea531bae1e33a608e163d9f783dd5eb220,WE Nitro X | Unlimited Social Media & Mobile Internet Packages in Egypt,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-x,True,0.94,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,898,400,True,"*990*75#,*990*29#","*990*29#,*990*75#",,,,True,True,False,False,
dbf108af56d079af6d09ce77441842eac7ceac629a9bfdfb238c515ae935409f,Nitro X Video plus,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-x,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,484,295,True,*990*75#,*990*75#,,,,True,True,False,False,
0f3c1dcfc9fe6dfd80b6344ee17365dc34591df613e136b194b6682905ae42ed,Nitro X,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-x,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,437,284,True,*990*75#,*990*75#,,,,True,True,False,False,
079a600a7347a17f994195abe55a858984c414f4fa39936a2967709a84a0aa98,Unlimited social plus,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-x,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,393,298,True,*990*75#,*990*75#,,,,True,True,False,False,
b2e93316d17b34268c65f1abf6597444c6ecc821024a19045128bde0530067dc,Nitro X Social,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-x,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,472,291,True,*990*29#,*990*29#,,,,True,True,False,False,
2a8cff6236fc50fdf9fc6aa916577141a11061c910eedd138955c4fb8b93bbbb,Nitro X,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-x,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,433,284,True,*990*29#,*990*29#,,,,True,True,False,False,
b792b294eb3f62920d798cbdf0d78562a537d13fa6c6391f49f04737fdeeec89,Unlimited social,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-x,True,0.86,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,384,293,True,*990*29#,*990*29#,,,,True,True,False,False,
1c2b6b7aa92f19c6765de60346143c9ae3b83a9b84bf10f81d85f88a90f4eca3,WE Nitro Exclusive Learning | Learning Internet & Mobile Data Packages in Egypt,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-exclusive,True,0.92,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,748,390,True,,,1 GB,1 GB,,True,False,False,True,
442335e119bb376eafb03d19912bb7611543e4f31fb0735052cba0245b352a0a,Students Line,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-exclusive,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,432,282,True,,,1 GB,1 GB,,True,False,False,True,
c0df2b4ec6bced9ac6e82a9d6fedfbafd1c9e7e036ab03b24b7266400fe6a3f1,Nitro Exclusive,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-exclusive,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;search_aliases_enriched;content_rebuilt_clean;index_text_built,396,284,True,,,1 GB,1 GB,,True,False,False,True,
2f996a26c4fdc137d06923ba14a7a59e816de5a76c560fcc5934ce2fa5e8682d,Quota 1 GB,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-exclusive,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,341,279,True,,,1 GB,1 GB,,True,False,False,True,
457fd76f23a45345bece7a13d9a7347b3705be45dade74d508def52102059364,WE Nitro Extra | Streaming Internet & Mobile Data Packages in Egypt,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,1.0,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_normalized;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,1430,450,True,"*999*11#,*999*250#,*999*1250#,*999*3500#,*999*315#,*999*101#","*999*11#,*999*101#,*999*315#,*999*250#,*999*3500#,*999*1250#",25 MB,25 MB,,True,True,False,True,
17427e4981ee6b26c8b8538ad481b698b4b389ec871c390a58099ebaad141551,Extra Daily 1.5LE,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,481,304,True,*999*11#,*999*11#,25 MB,25 MB,,True,True,False,True,
f93f21dbbd24ffbde8e92e2c12f5ce8b5c77ae2b6605ef3f632a4f3896041a11,Nitro Extra,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,439,300,True,*999*11#,*999*11#,25 MB,25 MB,,True,True,False,True,
4046f46a9d41ce66bb9894c7e75f9fe8791f831b5277a94193db4c42ee34d7bb,Quota 25 MBs,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,386,301,True,*999*11#,*999*11#,25 MB,25 MB,,True,True,False,True,
d8a467c9dd79acb68a9a205f282581f961acb53782d34d9fd07e9d0421aa800e,Streaming Daily,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,477,305,True,*999*250#,*999*250#,250 MB,250 MB,,True,True,False,True,
b313ace816990eb200b4dd183abacc3e4aa74d8811513dabb45c9cc4f0364845,Nitro Extra,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,439,301,True,*999*250#,*999*250#,250 MB,250 MB,,True,True,False,True,
ab380a85c07362ac6d7a7c72c0a1eef31156d4fb3180c4f8a8e12278f9fa4e22,Quota 250 MBs,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,387,303,True,*999*250#,*999*250#,250 MB,250 MB,,True,True,False,True,
6392097fa096dcc9e0b7ef3cda50d5e54a7ec6eec863a140aeb99041b058e74f,Streaming Weekly,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,486,307,True,*999*1250#,*999*1250#,1250 MB,1250 MB,,True,True,False,True,
de966272f897219431bb7970c004cc5c0742eaef15d0d093db476a9d701162b0,Nitro Extra,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,444,302,True,*999*1250#,*999*1250#,1250 MB,1250 MB,,True,True,False,True,
0d0a91ddf6fdd103b8dc17cb795c8f3d3da5df1ee6608b2b9608dbc821db699e,Quota 1250 MBs,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,393,305,True,*999*1250#,*999*1250#,1250 MB,1250 MB,,True,True,False,True,
0bad8b52dccdfa6802ba23c7398c6a832648cbe2e096668bd6bba01d2fd825ad,Streaming Monthly,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,491,309,True,*999*3500#,*999*3500#,3500 MB,3500 MB,,True,True,False,True,
338db41bfc43449882b9a51cd53d5250e13b7a3ed07da06355e95edd78a37c1a,Nitro Extra,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,446,303,True,*999*3500#,*999*3500#,3500 MB,3500 MB,,True,True,False,True,
c2f4b81e30ca95c1eb886a8db7cd77947365b75d1bb2d2c04d3185eddeec7784,Quota 3500 MBs,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,395,306,True,*999*3500#,*999*3500#,3500 MB,3500 MB,,True,True,False,True,
2767cc5e41d604a707bf0160f7b3751c0957762f4d8a20402bd046571b1cc5d4,Extra Daily 7.5LE,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,485,307,True,*999*315#,*999*315#,315 MB,315 MB,,True,True,False,True,
7d5a26778926b7b7bc69990d2e46770bb229a941fc2227da4b5edece8d8b26ed,Nitro Extra,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,443,303,True,*999*315#,*999*315#,315 MB,315 MB,,True,True,False,True,
f63575641891870d0a231e486a000e1f646327149e6c068591ba94e15d59077a,Quota 315 MBs,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,391,305,True,*999*315#,*999*315#,315 MB,315 MB,,True,True,False,True,
e9bd5f591215f570c6de43781a97861e1a90cf207a4ee82888fcfec4eda67173,Extra Monthly,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,463,301,True,*999*101#,*999*101#,1 GB,1 GB,,True,True,False,True,
4257879d9027c67b32a1b3e33b322760c26b87444bebcf7d45c1a2f478f8a098,Nitro Extra,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,426,299,True,*999*101#,*999*101#,1 GB,1 GB,,True,True,False,True,
a1bd3a8836380fc82c7735c37c4147ab144d142802ef0cc3674431f61890cc73,Quota 1 GB,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mobile-internet/nitro-extra,True,0.96,0.98,scrapling_static_fetch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,371,298,True,*999*101#,*999*101#,1 GB,1 GB,,True,True,False,True,
7ab9e7ba688e6fbcb2abc18c6ec674d9a4ed059ab7c01912d94b63ed9b814fed,"WE Nitro MiFi | Portable Wi-Fi, MiFi Internet & Data Packages in Egypt",en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.92,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,1450,353,True,,,625 MB,625 MB,,True,False,False,True,
1a478234aebc1dca232e7173ae0b5989d0ab09749f6447ea397a6310519a4eee,Nitro MiFi 15,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,543,254,True,,,625 MB,625 MB,,True,False,False,True,
a43239f42d83158d3b7dd50b3a5157c6f3a91fd210e4849fefeedfef115b04d2,Nitro Mifi,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;search_aliases_enriched;content_rebuilt_clean;index_text_built,509,251,True,,,625 MB,625 MB,,True,False,False,True,
aa1d6b7f73aae337e72a0f5f96b427c2a65bffb1c093ad6fe38b06f3ef9558b8,625 MBs,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,451,248,True,,,625 MB,625 MB,,True,False,False,True,
78269db29a3e535dfa3ecec5909c09996df3ac0c7f380394ca81a930a70ae3ae,Nitro MiFi 29,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,547,256,True,,,"1,375 MB","1,375 MB",,True,False,False,True,
e2259e360fbff02c698f93dbf1238bee615f0b72c143d9e00e6a95065d1a1b28,Nitro Mifi,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;search_aliases_enriched;content_rebuilt_clean;index_text_built,513,253,True,,,"1,375 MB","1,375 MB",,True,False,False,True,
79228ba3e6654a022b2db31fcaeea244f07dc5a57d71bcc27e92204a6a6527ad,"1,375 MBs",en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,457,252,True,,,"1,375 MB","1,375 MB",,True,False,False,True,
1fb511bc0c61169c2b4287de55289549b1f790c9e57cd5bb5bf0ce31f3fe63cf,Nitro MiFi 58,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,547,256,True,,,"3,250 MB","3,250 MB",,True,False,False,True,
d95d6a97a9adff26e6483e6af9ad8da2081619f966a2014ebca3fd176c25e0d3,Nitro Mifi,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;search_aliases_enriched;content_rebuilt_clean;index_text_built,513,253,True,,,"3,250 MB","3,250 MB",,True,False,False,True,
0142f9f89423ffa1d183e0bc79b791f573d1ea4c9f1f8d40ced700a6adbda52f,"3,250 MBs",en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,457,252,True,,,"3,250 MB","3,250 MB",,True,False,False,True,
166d89d10cf1915e9a124da64e6bf2dbace27c3d4b689cf77a39ab128e8172ff,Nitro MiFi 105,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,551,258,True,,,"6,250 MB","6,250 MB",,True,False,False,True,
83f5cbaa62ba6b8476be6e4bf23e6630ba3fb9ace48a7f75a25930b4d2552424,Nitro Mifi,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;search_aliases_enriched;content_rebuilt_clean;index_text_built,515,254,True,,,"6,250 MB","6,250 MB",,True,False,False,True,
10b709f16a1c7c30e14ba7876fce5e2e9945dbfb3b900d1e062acb6fab3d0305,"6,250 MBs",en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,459,253,True,,,"6,250 MB","6,250 MB",,True,False,False,True,
c72c513f25f2e1f7d8a9df3f58c3e1dbbf2c0dad9bf09591bb11bb575165e980,Nitro MiFi 150,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,553,259,True,,,"10,000 MB","10,000 MB",,True,False,False,True,
db2636786ca96cf80420031f9ffa2391beaef924d82237c5f99306054236cefd,Nitro Mifi,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;search_aliases_enriched;content_rebuilt_clean;index_text_built,517,255,True,,,"10,000 MB","10,000 MB",,True,False,False,True,
1fd3f89aa6120bf1a60be4a31f4c8ed64355555a1e41da4b44ce4d243c53dbec,"10,000 MBs",en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,462,255,True,,,"10,000 MB","10,000 MB",,True,False,False,True,
a3d30ff5c9007cc1ad0e7b1291366a3544f172d7b25b5f8781400b15fccfbca0,Nitro MiFi 300,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,553,259,True,,,"23,500 MB","23,500 MB",,True,False,False,True,
b112d722864311bcc4c62bccee2e93430a2a9f113578f9d52350d4a8a3b01887,Nitro Mifi,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;search_aliases_enriched;content_rebuilt_clean;index_text_built,517,255,True,,,"23,500 MB","23,500 MB",,True,False,False,True,
d66668147e8455a90dda977491a567b17a342af4583bf5dd9cfdba3b4caf7a1c,"23,500 MBs",en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,462,255,True,,,"23,500 MB","23,500 MB",,True,False,False,True,
c6e8caf1068712f370a1adf238af32136ca3f635a9be18fb3951b7f6ae749e4f,Nitro MiFi 675,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,558,259,True,,,"50,000 MB","50,000 MB",,True,False,False,True,
e5cf74ada2927cd1dde6c7757bd00cc4e224bfd0f3c38fda1ff04690c94ece6c,Nitro Mifi,en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;ui_noise_title_replaced;search_aliases_enriched;content_rebuilt_clean;index_text_built,519,255,True,,,"50,000 MB","50,000 MB",,True,False,False,True,
713b42b80bb997d2efd7d8379bd551ead1ed1ce20afaedfd47cb7ade2278cf23,"50,000 MBs",en,mobile_internet,package,https://te.eg/en/web/guest/personal/mobile/nitro-mifi,True,0.84,0.98,scrapling_static_fetch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,464,255,True,,,"50,000 MB","50,000 MB",,True,False,False,True,
b537c38cc1316b9183410d358a4c4d5bc36ed06c92344a89c8fed0e5c6c84fd9,باقات WE مسبقة الدفع | مكالمات ونت وشحن موبايل في مصر,ar,prepaid,package,https://te.eg/personal/mobile/prepaid,True,0.82,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,515,281,True,,,,,,True,False,False,False,
7509b3c121197c28d8c2e8d3037df2b8267665779da2c21e9a460771e62f82b3,باقات WE كنترول | مكالمات ونت وباقات موبايل شهرية في مصر,ar,control_plans,plan,https://te.eg/personal/mobile/control,True,0.72,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,545,280,True,,,,,,False,False,False,False,
293aebf6dba3318e69dcc5a3194fd8d5856f567ad245681d0fce7342784f955d,WE 12 PT | باقة موبايل مسبقة الدفع للمكالمات والإنترنت في مصر,ar,prepaid,package,https://te.eg/personal/mobile/prepaid/12pt,True,0.94,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,887,318,True,#612*,#612*,,,,True,True,False,False,
50d21c1adcf52d503410364f706ededddcaf7dfa727a757b9c4a0120765aeda7,12 قرش,ar,prepaid,package,https://te.eg/personal/mobile/prepaid/12pt,True,0.86,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,379,203,True,#612*,#612*,,,,True,True,False,False,
9c0066ccd598664ac7c18088e2b1901ef1e865c10ab871ea607e7d5b3efe3e6e,12Pt,ar,prepaid,package,https://te.eg/personal/mobile/prepaid/12pt,True,0.86,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,351,200,True,#612*,#612*,,,,True,True,False,False,
d0ff4a6385cfca0b36d5d7d2e304d7187e6179ee38e68b60eb1517ca36c14c31,6 قروش للدقيقة لأى رقم فى مصر بحد أقصى 30 دقيقة,ar,prepaid,package,https://te.eg/personal/mobile/prepaid/12pt,True,0.86,0.98,scrapling_static_fetch;language_mismatch;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,333,244,False,#612*,#612*,,,,True,True,False,False,
3be969ce59c0d2d420fcd26c028625ef7352ca84877c1722e678cbd0c8d53822,12 قرش,ar,prepaid,package,https://te.eg/personal/mobile/prepaid/12pt,True,0.86,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,369,222,True,#612*,#612*,,,,True,True,False,False,
4e8d95b32c509f3efc1d90fc33d3d21cd52ab052883eeae6c2455d8d941d4e96,12Pt,ar,prepaid,plan,https://te.eg/personal/mobile/prepaid/12pt,True,0.86,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;ui_noise_title_replaced;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,326,219,True,#612*,#612*,,,,True,True,False,False,
5771d7ec53ec143b80d48bbcfc0b5789be1f08e71ec56c33660d34ddd7fa0c94,مكالمات اكتر لـ WE بحد أقصى 30 دقيقة,ar,prepaid,plan,https://te.eg/personal/mobile/prepaid/12pt,True,0.86,0.98,scrapling_static_fetch;language_mismatch;subscription_code_extracted;search_aliases_enriched;content_rebuilt_clean;index_text_built,297,251,False,#612*,#612*,,,,True,True,False,False,
da011dda606fdb959b79f0eaf61b1fe052f31c954d9a88936e46c29e13f94c78,WE جدع شحنة | باقات شحن ومكالمات ونت في مصر,ar,prepaid,package,https://te.eg/personal/mobile/prepaid/agda3-sha7na,True,0.82,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,785,262,True,,,,,,True,False,False,False,
8b0917c64867066bfeb556bbd5b9b1ec4107d9d665e537bc7a2e916adfaa4c29,5,ar,prepaid,package,https://te.eg/personal/mobile/prepaid/agda3-sha7na,True,0.74,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,282,178,True,,,,,,True,False,False,False,
c2fc3f055b3cfcaba19bc86909c21a8e11a75a996343eefa25864d5fbb544b19,19,ar,prepaid,package,https://te.eg/personal/mobile/prepaid/agda3-sha7na,True,0.74,0.98,scrapling_static_fetch;language_mismatch;ui_noise_removed;search_aliases_enriched;content_rebuilt_clean;index_text_built,288,181,True,,,,,,True,False,False,False,
